title,date,link,desc
"Mummies: Secrets of the Pharaohs 3-D Film, thru Jan 5, 2014",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=67757&date=2013-10-17,"Part historic journey and part forensic adventure, Mummies: Secrets of the Pharaohs follows researchers and explorers as they piece together the archaeological and genetic clues of Egyptian mummies. The film tells the story of one of the greatest archeological finds in history and current research which may advance modern medicine."
"Comics, Cartoons, and Funny Papers, thru Feb 28, 2014",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=68200&date=2013-10-17,"Phil Franks long-running cartoon strips ""Travels with Farley"" and ""Farley"" have recently joined the drawings of Rube Goldberg, one of UC Berkeleys best-known alumni, and Gus Arriola, creator of the ever-popular ""Gordo"" strip, at The Bancroft Library. In addition to the work of these cartoonists, the exhibit will feature comics by underground artist Dan ONeill, creator of ""Odd Bodkins,"" and Lou Grant, editorial cartoonist for the Oakland Tribune from 1954 to 1986. The show will highlight both the topical and the timeless nature of the cartoon, one of the oldest forms of visual art known to mankind."
"Access Management, Oct 15-17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=68356&date=2013-10-17,"Managing the location, type and design of vehicular connections to a roadway is an important strategy in the reduction of crash rates and maintaining reliable mobility and capacity in accordance with a road's functional purpose. This course focuses on good practices for effective access management. It provides a sound technical foundation for engineers and planners whose work involves designing or reviewing site access, driveway permitting, roadway safety, roadway design, intersection and driveway spacing and network and corridor planning."
"Foods of the Americas Exhibit, Oct 2-18",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=68547&date=2013-10-17,"From chocolate to quinoa, discover the cornucopia of food crops that originated in the Americas thousands of years ago.<br />
<br />
Free with Garden Admission!"
"Wildlife Rescue, thru Jan 5, 2014",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69236&date=2013-10-17,Animals and habitats all over the Earth are endangered. Get to know some of these species by joining them and the scientists working for their protection on a survival journeyfrom the recovery center and back into the wild.
"Unbuilt San Francisco: Ambition and Imagination, thru Nov 8",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69692&date=2013-10-17,"In many ways, the purest and most potent buildings are the ones that never came to pass: the concept that shows the desire of the moment and, in turn, shines a light on the culture in which it was born. That's the moment being explored from a variety of perspectives in Unbuilt San Francisco: Ambition and Imagination. <br />
<br />
At its most basic, the exhibition is a vivid history lesson, showing viewers the shadow city and phantom skyline that never came to be, for better and for worse. In the process, we explore why a building does not take brick-and-mortar form, from economic hubris to community resistance, and how an unrealized structure can shape what follows. One of the most fascinating designs in the show is a 1969 plan to fill the Sutro Bath ruins with condominiums -- exactly the sort of proposal that spurred the ""green"" activism of the era and helped spawn the Golden Gate National Recreation Area. <br />
<br />
Co-curated by design critic John King and EDA Curator Waverly Lowell, the exhibition is also intended to engage the students who will make up an important part of the visitors to the gallery. A section on ""First Takes"" explores the early incarnations of buildings that do exist, a way of exploring the passage from ideal to incarnation. ""Rhetorical Unbuilt"" looks at the other extreme of architecture -- plans meant to put new ideas before the public, stir debate and prod us to consider other ways of living in an age that faces environmental and societal pressures we could not have considered a century ago."
"The Reading Room, thru Dec 31, 2014",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=49710&date=2013-10-17,"The Reading Room celebrates the written word and the central part it plays in our lives. Books from several noted East Bay small presses are shelved side by side with cherished books left by visitors. Drop by to browse and view related artworks. Bring a favorite book to leave in exchange for one from the ever-changing collection. Read visitors notes on why they love the book they have contributed. Leave a note for someone else. On selected Fridays, The Reading Room becomes the site of RE@DS, our literary series dedicated to poetry and experimental fiction.<br />
<br />
Guided and inspired by arts writer and poet Ramsay Bell Breslin and poet and UC Berkeley Professor of English Lyn Hejinian, BAM/PFAs literary project invites visitors to look, listen, share, and read in The Reading Room."
"Rebar: Kaleidoscape, thru Dec 21",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=63967&date=2013-10-17,"We invite you to experience Kaleidoscape, our new interactive seating sculpture designed by the San Franciscobased firm Rebar. Come rearrange the modular pieces to create a customized environment for study, relaxation, or socializing, or use the sections to create a crystalline landscape to be viewed from the upper galleries."
"Gazing into Nature, thru Oct 20",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=67215&date=2013-10-17,"We are delighted to present, for the first time in ten years, a selection of BAM/PFAs earliest Chinese paintings. These rare and amazingly well-preserved works by early landscape and bird-and-flower painters of the late Song and early Yuan periods (thirteenth and fourteenth centuries), rendered on silk or paper with ink and light color, demonstrate the sophistication and accomplishment of the early Chinese painting tradition.<br />
<br />
Early Chinese painters often depicted the natural world through a lens of gentle mists created by delicate brushwork. Whether capturing a refined corner of the universe, as in Ma Yuans thirteenth-century Plum Tree and Ducks by a Stream, or a single twisted branch of a grapevine, as in Wen Riguans thirteenth-century Grapes, it is the artists control of ink, wash, and line that brings the subject to life. Equally compelling is the anonymous Fish and Water Plants from the fifteenth century, which depicts a powerful carp rising through a bed of delicately rendered vegetation; the very light touches of color in this work add a pleasing naturalism to the scene.<br />
<br />
Landscape painters, too, conveyed the beauty and grandeur of the natural world. Their interpretations were not intended to be of specific places rendered in realistic terms, but rather idealized landscapes of retreat and reclusion. The tall trees of Guo Mins Fir and Pines in the Snow (thirteenth century) form a protective circle around a figure pictured in a hut at the base of a fantastic and turbulent mountain. The artist concedes that man is but a small part of a much grander universe. Similarly, River Landscape, attributed to Ma Wan (1325-1365), suggests the glory of the natural world with a remote view that allows the viewer to survey the landscape of mountains, trees, and streams.<br />
<br />
This fall at BAM/PFA, you have a wonderful opportunity to see how the rich painting tradition established by these early artists, especially the careful observation of the natural world, continues to inform and inspire with the exhibition Yang Fudong: Estranged Paradise.<br />
<br />
<br />
Gazing into Nature is organized by Senior Curator for Asian Art Julia M. White."
"Deities, Demons, and Teachers of Tibet, Nepal, and India, thru Apr 13, 2014",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=67216&date=2013-10-17,"Joyful and sensual sculptural figures of Indian deities and dancers join radiant images of enlightened beings from Tibet and Nepal in Deities, Demons, and Teachers, which presents a rotating display of works by anonymous Indian, Nepalese, and Tibetan artisans. A tenth-century sandstone figure of Ganesha, the elephant-headed deity worshipped by Hindus, Jains, and Buddhists, graces the entrance to the exhibition, a site appropriate to Ganeshas role in removing obstacles and blessing any new endeavor. Whether viewed as a cosmic dancer or a cavorting adolescent, this image of Ganesha is confirmation of the wonder and delight to be found in the sculpture and painting of these ancient cultures.<br />
<br />
Hindus and Buddhists both revere and celebrate female deities and often depict goddesses in idealized form with exaggerated marks of beauty. In Dancing Devi, a twelfth-century buff-sandstone sculpture from central India, the beauty of the bejeweled and crowned figure is accentuated by the larger-than-life proportions of breasts and buttocks. A more reserved but no less beautifully idealized feminine form is seen in Tara, a seventeenth-century Nepalese bronze, where the figure is surrounded by a fanciful garden of birds, musicians, and garlands.<br />
<br />
Very early images of the Buddha are rare, so it is quite exceptional that in addition to the massive bronze fourteenth-century Tibetan Buddha in the center of the gallery, this exhibition also features a stone image of a third-century seated Buddha from the Swat Valley and a tenth- or eleventh-century bronze Standing Buddha from Western Tibet. An array of bodhisattvas and attendant deities from these regions, including a painting of the Thirteenth Karmapa (at left), believed to be a reincarnation of the Bodhisattva Avalokitesvara, fill out the gathered celestial realm of the Buddhist cosmology.<br />
<br />
<br />
Deities, Demons, and Teachers is organized by Senior Curator for Asian Art<br />
Julia M. White."
"Beauty Revealed, thru Dec 22",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=67219&date=2013-10-17,"Beauty Revealed: Images of Women in Qing Dynasty Chinese Painting investigates a relatively unexamined area of Chinese art history: meiren (beautiful women) paintings from the seventeenth and eighteenth centuries. This exhibition is the first to bring together a broad selection of paintings in this genre, and includes work from public and private collections in the United States and Europe, as well as from the BAM/PFA collection. Organized by Senior Curator for Asian Art Julia M. White in collaboration with UC Berkeley Professor Emeritus James Cahill, one of the world's leading scholars of Chinese painting, the exhibition is accompanied by a catalog with essays by Cahill, White, Sarah Handler, and Chen Fongfong with a contribution by Nancy Berliner."
"Yang Fudong, thru Dec 8",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=68529&date=2013-10-17,"This first midcareer survey of the work of Yang Fudong (b. 1971) presents films, multichannel videos, and photographs by a leading figure in Chinas contemporary art world and independent cinema movement.<br />
<br />
Yangs work reflects the ideals and anxieties of the generation born during and after the Cultural Revolution that is struggling to find its place in the rapidly changing society of the new China. Although he draws much of his subject matter from the consumerist contexts of contemporary urban China, many of his images recall the literati paintings of seventeenth-century China (Yang first trained in painting before switching to photography and filmmaking). His films and film installations have an atemporal and dreamlike quality, marked by long and suspended sequences, dividing narratives, and multiple relationships and storylines. In his recent installations, Yang reflects on the process of filmmaking itself, creating spatially open-ended multichannel films that he calls a contemporary form of the Chinese hand scroll.<br />
<br />
Our presentation of Yangs work includes twenty years of photographs and video and film installations in the galleries; a film series at the PFA Theater co-curated by the artist that focuses on works that have influenced him, ranging from the Golden Age of Chinese cinema of the 1930s and 1940s to the Fifth Generation filmmakers who rose to prominence in the 1980s; and a continuous loop of Yangs single-channel films daily at midday in the Museum Theater. <br />
<br />
Yang Fudong: Estranged Paradise, Works 19932013 is organized by BAM/PFA Adjunct Senior Curator Philippe Pirotte and presented by BAM/PFA and the Kunsthalle Zrich. The exhibition is made possible in part by an anonymous donor;<br />
Marian Goodman Gallery; ShanghART Gallery; Dr. Rosalyn M. Laudati and Dr. James Pick; the Sifang Art Museum, Nanjing; the W.L.S. Spencer Foundation; Rena Bransten; Nion McEvoy; and April and Glenn Bucksbaum."
"ESPM Colloquium: COP 19 and Beyond: The Future of Climate Governance, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69970&date=2013-10-17,
"MVZ Seminar: Dr. Tandy Warnow, ""From Gene Trees to Species Trees"", Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70364&date=2013-10-17,"MVZ Lunch is a graduate level seminar series based on current and recent vertebrate research. Professors, graduate students, staff and visiting researchers present on current and past research projects."
"Chancellor's Lecture - Topics in Analysis: Hidden convexity in nonlinear PDES, thru Dec 19",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70675&date=2013-10-17,"Outline: Several examples of hidden convexity in nonlinear PDEs will be addressed. Most of them are related to the theory of optimal transportation, which is the theme of one of the two MSRI programs this fall: see http://www.msri.org/programs/277.<br />
<br />
1) Fully nonlinear elliptic equations: The canonical example is the reduction of the Monge-Amp`ere equation (a fully nonlinear elliptic PDE related to the Minkowski problem in geometry) to a convex minimization problem, `a la Kantorovich, which can be solved by convex duality techniques. Connections with combinatorial optimization and optimal transport will be discussed.<br />
<br />
2) Mathematical fluid mechanics:<br />
i) Some solutions to the Euler equations can be obtained by using the least action principle (following V.I. Arnolds geometric interpretation), leading to the problem of optimal incompressible transport; this problem has a hidden convex structure which provides existence, uniqueness and partial regularity for its solution.<br />
ii) The hydrostatic and semi-geostrophic limits of the Euler and Navier-Stokes equations are examples of very singular limits that cannot be justified on standard linear functional spaces but can be addressed successfully on suitable convex functional cones.<br />
<br />
3) Electromagnetism and magnetohydrodynamics:<br />
i) The nonlinear theory of electromagnetism by Born and Infeld is described by a system of nonlinear conservation laws (which leads to the standard Maxwell equations for fields of low intensity), which has an interesting hidden structure, showing very easily its hyperbolic nature; the high field limit of the BI equations will be discussed and related to the optimal transport of currents.<br />
ii) The magnetic relaxation equations proposed by Moffatt can be seen as a natural extension to divergence-free vector fields of the scalar heat equation (following the interpretation of Jordan-Kinderlehrer-Otto); they form a very degenerate parabolic systems of PDEs with a hidden convex structure that enables us to show the global existence of dissipative solutions (in the spirit of P.-L. Lions and Ambrosio-Gigli-Savare)."
"Tech Talk: 3M, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71297&date=2013-10-17,"Speaker Info: Dr. David Redinger graduated from UC Berkeley in 2006 where his research focused on thin-film electronic materials and processing techniques. Since graduating he has been with the Corporate Research Labs at 3M Company, specializing in system integration, 3D photolithography, and smart grid technologies. <br />
<br />
Ever wonder what 3M makes beyond Scotch Tape and Post-It notes? Did you know 3M makes a system for dentists to image your teeth, reconstruct a 3D model, and machine a crown while you wait? The fact is most of our products are not sold directly to consumers. <br />
<br />
Come learn how 3M integrates electronics and software expertise with its strength in materials and manufacturing to create innovative new products. <br />
<br />
3M captures the spark of new ideas and transforms them into thousands of ingenious products. Our culture of creative collaboration inspires a never-ending stream of powerful technologies that make life better. 3M is the innovation company that never stops inventing. <br />
<br />
With $30 billion in sales, 3M employs about 88,000 people worldwide and has operations in more than 70 countries. Be part of whats next! Join 3M  follow us @3MCareers and learn more at YouTube.com/3MCareers."
"Thomas Kuchel, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=68196&date=2013-10-17,"Thomas Kuchel was a liberal Republican U.S. Senator for California in the 1950s and 60s whose career spanned the Hiram Johnson to Ronald Reagan eras. The talk will focus on the fundamental tensions in his policy work: (1) advocating civil rights and defending his mentor Earl Warren against the John Birch Society and other reactionary forces, (2) balancing Californias physical development with natural resources conservation and (3) promoting Californias Cold War military-industrial complex (the backbone of the states manufacturing economy) while constraining it. His paternal grandfather was among the German emigrants who founded Anaheim in Orange County. Kuchel was The Bancroft Librarys keynote speaker in 1968, the University of Californias centennial year."
"Cognition, Brain and Behavior Colloquium, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69153&date=2013-10-17,"Silvia Bunge, Psychology, UC Berkeley"
"Harry Bowden, American Modern, thru Oct 19",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69522&date=2013-10-17,"Harry Bowden, American Modern is an exhibition of the paintings, drawings and photographs of the Bay Area artist Harry Bowden (1907-1965), who began his artistic career studying at the University of California, Berkeley under the tutelage of Hans Hoffmann. Bowden followed Hoffmann to New York in 1932 and became a founding member of American Abstract Artists in 1936. Bowden exhibited in New York often in group and solo shows during the 30s, but he left for Sausalito in 1942, where he spent the rest of his life.<br />
<br />
Bowdens paintings reflect the prevailing currents of his generation, such as an engagement with the development of modern European masters, as well as an early fascination with abstraction that developed over a decade before he returned to figurative painting. This selection of his paintings is supplemented here by a trove a figure studies in pastel, pencil and gouache that he made c. 1950. A group of photographs provide a window on a lifetime practice that resulted in a series of photographic books, murals, and his work being collected and exhibited by the Museum of Modern Art in 1951. Though Bowden never achieved the renown of some of his peers, his works demonstrate an avid imagination, accomplished technique, and a willingness to experiment in multiple mediums.<br />
<br />
Curated by John Zarobell and Matt Gonzalez.<br />
<br />
September 25  October 19, 2013<br />
Opening Reception: Wednesday, September 25, 2013, 4  7 pm<br />
Hours: Tuesdays through Saturdays, 12  5 pm"
"Guantanamo Bay Museum of Art and History Satellite Exhibition, thru Oct 19",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69523&date=2013-10-17,"The Guantanamo Bay Museum of Art and History, located at the former site of the Guantanamo Bay Detention Camp in Cuba, is an institution dedicated to remembering the U.S. prison which was active between 2002 and 2012 before it was permanently decommissioned and closed. The Worth Ryder Art Gallery will be hosting a satellite exhibition featuring selected artworks from the Museums collection, as well as sponsoring a Wiesenfeld Visiting Artist Lecture by the curatorial team, who will discuss their future-anterior strategy of critical fiction.<br />
 <br />
The satellite exhibition is an imaginative site for critical discourses on human rights, imprisonment, torture, and postnational political formations. It seeks to both memorialize the events that transpired at the Detention Camp and to serve as a discursive platform for preventing the remergence of similarly abusive institutions.<br />
<br />
Featuring the artists Adam Harms, Jon Kuzmich, Carling McManus, Fiamma Montezemolo, Jenny Odell, Ian Alan Paul, and Jen Susman. Curated by Ian Alan Paul."
"The Failure of Institutions and the Rise of a Culture of Meritocracy:, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69562&date=2013-10-17,"This talk is based on a crossnational comparative study of similar sets of unemployed autoworkers right across the US-Canadian border, in metro areas of Detroit, Michigan, and Windsor, Ontario, during the economic crisis years of 2009 and 2010. The goal of my ethnographic study was to approximate an experimental design and isolate the effects of social policies and national culture. First, I find that not only do the content of policies matter, but also how they are implemented. Sluggish, bureaucratic, and antagonistic institutions of government, unions, and corporations failed workers in both countries, providing little except band-aids for their intractable labor-market problems. Second, I argue that a meritocratic ideology of individualism is becoming more influential even among unionized blue-collar workers, contrary to past work. The political and economic climate has changed in ways that are reshaping worker attitudes, I contendespecially in the institutionally weaker US."
"Swahili (Language) Table, thru Dec 19",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70946&date=2013-10-17,"The Swahili Table is an informal gathering of students, community members, faculty, and native speakers of the language. This is not a class, but a place to speak Swahili, meet new friends, and use the language in authentic conversations. All levels of Swahili learners and speakers are welcome.<br />
<br />
Also on Mondays at 4:30-5:30 in Dwinelle B-37 and Wednesdays at 12-1 Dwinelle B-4"
"Transcendental Meditation, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71343&date=2013-10-17,"Transcendental Meditation is a simple, natural mental technique that profoundly alleviates stress and fatigue. Come and learn more."
"Flu Shot Clinics, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71493&date=2013-10-17,"Flu shot clinics at the Tang Center. Free for students with UC SHIP; $25 for staff, faculty, and members of the community (college age adults and above) and students without UC SHIP. No appointment is necessary. It's quick and easy! <br />
<br />
Other Flu Shot Clinic Dates: <br />
Wednesday, October 23<br />
Friday, November 1<br />
Friday, November 15<br />
Friday, December 6"
"Nutrition for Women in Middle-Age and Beyond (BEUHS645), Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=68592&date=2013-10-17,"While a healthy diet is important for women of all ages, nutritional needs can change significantly in the decades surrounding menopause. From countering a slowing metabolism to navigating the latest supplement recommendations, this webinar will address common challenges women face and outline strategies for maintaining a strong, healthy and happy body in middle-age and beyond. Enroll through UC Learning Center. After registering, you will receive information on how to participate in the webinar through Ready Talk. 643-4646."
"Movie Reconstruction From Brain Signals and Statistical Stability, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70795&date=2013-10-17,"Recently, researchers have attempted to answer one of the important questions in computational neuroscience: Can the vast quantities of high-dimensional neuroscience data available today be used to decode brain activities? <br />
<br />
Professor Bin Yu reports on a thrilling breakthrough at the intersection of neuroscience and statistical machine learning that is based on joint work with the Gallant Lab on campus. They have used penalized Least Squares methods to construct a ""mind-reading"" algorithm that reconstructs movies from fMRI brain signals. The story of this algorithm is a fascinating tale of the interdisciplinary collaboration that was behind the development of the predictive system that was selected as one of Time Magazines 50 Best Inventions of 2011."
"Discussion of IPCC Working Group 1 Report, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71267&date=2013-10-17,"Join the Climate Change and Health IdeaLab (CHIL) to discuss the IPCC's Working Group 1 Report and its implications for human health. We will have a followup discussion in the spring when the full chapter on health and climate is released.<br />
<br />
We will focus on the <a href=""http://www.climatechange2013.org/images/uploads/WGIAR5-SPM_Approved27Sep2013.pdf"">Summary for Policymakers</a>, with a read-through and open floor for questions.<br />
<br />
<b>More about CHIL</b>: The Climate Change and Health IdeaLab provides a forum for interested students, faculty, staff, and community members to discuss and collaborate at the intersections of climate change and public health: this includes mitigation and adaptation decisions, policy options, equity concerns, health-related approaches to climate change studies, climate-related approaches to health studies, and more!<br />
 <br />
Sign up for our <b><a href=""https://calmail.berkeley.edu/manage/list/listinfo/chil@lists.berkeley.edu"">listserv</a></b> to hear about other upcoming CHIL events."
"Dynamics of Race, Gender, and Sexuality in Constitutional Law, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71413&date=2013-10-17,"This event is part of the Social Justice Thursday Series at the Thelton E. Henderson Center for Social Justice. <br />
<br />
This talk features Russell Robinson, Distinguished Haas Chair in LGBT Equity, Professor of Law, and Chair of the LGBTQ Citizenship Research Cluster of the Haas Institute for a Fair and Inclusive Society. His scholarly and teaching interests include antidiscrimination law, race and sexuality, law and psychology, constitutional law, and media and entertainment law."
"TRUST Security Seminar, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70995&date=2013-10-17,"This talk provides updates on the dissemination of user information to third parties on the Internet as well as what is being done with this information. The underlying concepts of data leakage, linkage and lifetime point to possible directions for better user control of unwanted dissemination.<br />
<br />
Craig Wills is Professor of Computer Science at Worcester Polytechnic Institute. He does research on Internet application performance and measurement with more recent work examining issues related to Internet privacy. He has specifically examined the leakage of private information to third parties when users browse the Web, what is done with this information by third parties and what interested users can do to prevent"
"Spaces of bounded Ricci curvature, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71285&date=2013-10-17,"Alexandrov spaces formalize lower bounds for sectional curvature in a length space. $CD[K,N]$ spaces formalize lower bounds for Ricci curvature in a length space with a measure.<br />
<br />
In the first talk, I will define $CD[0,N]$ and $CD[K,\infty]$ spaces. In the second talk, I will show that Ricci curvature bounds in the nonsmooth setting are compatible with Ricci curvature bounds in the smooth setting. Throughout, I will point to some shortcomings of these definitions."
"Docent Tour, thru Dec 26, 2013",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=38436&date=2013-10-17,"With paid admission, we offer free docent-led tours year-round on Thursdays, Saturdays and Sundays at 1:30 PM.<br />
<br />
Plants of the World - General Tour of the Garden<br />
Explore the Gardens incredible diversity of plants from six continents, including environments as diverse as deserts, tropical forests, redwood forests, and wetlands. Each tour is a unique experience focused on plants at their seasonal best, a variety of themes, and your interests."
"SURF/L&S and SURF/Rose Hills Info Session, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71243&date=2013-10-17,"Leah Carroll, Director of the Office of Undergraduate Research, will discuss eligibility criteria for these two programs, benefits of the programs (SURF/L&amp;S provides $4,250 while SURF/Rose Hills provides $6,000) and tips for a successful application."
"Seminar 251, Labor: ""Remittances and the Wage Impact of Immigration"", Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=67947&date=2013-10-17,
"WEBINAR: Understanding US Academic Expectations: Strategies for Academic Success, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70592&date=2013-10-17,"This workshop will help you to understand the cultural context of academic expectations in the U.S., and at UC Berkeley. BIO Advisors will guide you through the culturally impacted path to academic success, as you learn to navigate campus resources and avoid common mistakes that can lead to big academic consequences. <br />
<br />
PLEASE NOTE: Webinar participation is confidential. Your registration information and questions during the webinar are seen only by the presenter."
"The Hamilton Jacobi method and Jacobians, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71452&date=2013-10-17,"I will explain the Hamilton-Jacobi method of constructing angle coordinates on the Liouville tori of an integrable system. In these coordinates, the time evolution of the system is simply linear motion with constant velocity. We will apply this method to the example of the Gaudin spin chain introduced last week. In this case, we will identify our change-of-coordinate map with the Abel map associated to the system's spectral curves."
"Parabolic-Singular Duality, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71531&date=2013-10-17,"We will discuss an instance of Koszul duality appearing between rings associated to singular blocks of the BGG category $O$ and parabolic versions of category $O$, following Beilinson-Ginzburg-Soergel. In particular, we will see that the trivial block in the usual category $O$ is equivalent to the category of modules over a self-dual Koszul ring."
"Human Obesity and Diet by Microbiota Interactions: Dining in with Tens of Trillions of Fascinating Friends, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=63572&date=2013-10-17,C. H. Li Memorial Lectures<br />
"Planning for the Past: Endangerment and Cryopreservation at the Millennial Farm, Zoo, and Museum, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=68454&date=2013-10-17,"Historians of the life sciences have long appreciated the farm, the zoo, and the museum as important sites of technical and social innovation. At the turn of the millennium, representatives of these institutions adopted liquid nitrogen-based cryopreservation systems to support repositories of frozen blood, sperm and eggs. Broad anxieties about endangerment of biodiversity found expression in efforts to preserve these bits of animal bodies for the future. I explain the consequence of these efforts in terms of ""planned hindsight"" -- an orientation to the future that attempts to prepare for the need to look back to the past -- in three separate biodiversity cryopreservation projects. If cryopreservation has served as a technology for harnessing a slice of life in a state of suspended animation, planned hindsight has provided the ethical and epistemological justification for how that slice should be made."
"IB Seminar: Appearance of some modern ecosystem elements following the global warming in the Early Triassic--evolution of air-breathing marine predators, possibilities of their suction-feeding, and of 'marine reptile pump', Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69022&date=2013-10-17,
"My People, My People: How Competing Ideas about ""Black People"" Shape African-American Republicans' Political Behavior, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69316&date=2013-10-17,"This research explores how race animates the politics of African-American Republicans. I depart from existing approaches that treat race as an axis of identity. Instead, I argue for the necessity of treating race as a set of ideas about black people. Interviews and ethnographic observations reveal that strong expressions of racial identity are common among African-American Republicans. However, there are very different ideas about who constitutes the group being identified with. Divergent ideas about black people divide African-American Republicans. These ideas impact 3 aspects of their political behavior: (1) interpretation of conservative social policy, (2) their ability to organize themselves, and (3) their capacity to build alliances with white Republicans. To fully understand black political behavior, analysts must move from only considering race as a marker of identity for black people, to also thinking about race as a set of ideas black people have about black people."
"Statistics and Genomics Seminar, thru Dec 12",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69584&date=2013-10-17,
"Getting Started in Undergraduate Research, Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70049&date=2013-10-17,"If you are thinking about getting involved in undergraduate research, this workshop is a great place to start! You will get a broad overview of the research opportunities available to undergraduates on campus, as well as advice on how to find and work with a faculty mentor and/or get into a lab.<br />
<br />
We will also let you know about upcoming deadlines and eligibility requirements for some of UC-Berkeley's most popular undergraduate research opportunities, such as the Undergraduate Research Apprenticeship Program (URAP), Summer Undergraduate Research Fellowships (SURF), and the Robert and Colleen Haas Scholars Program, a senior capstone experience for all majors. <br />
<br />
The workshop is open to all UC-Berkeley students regardless of major, but it may be especially useful for freshmen and sophomores. Any academically motivated student who is curious about campus funding opportunities for original research or creative projects will likely find the ""getting started"" workshop useful."
"Seminar 242, Econometrics: ""Bootstrapping Kernel-Based Semiparametric Estimators"", Oct 17",2013-10-17,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71133&date=2013-10-17,
